focal,starting.plants.i,starting.plants.j,time,ending.plants.i,ending.plants.j,biomass.i,biomass.j,total.fecundity.i,total.fecundity.j,per.capita.fecundity.i,per.capita.fecundity.j,sim
i,2,4,9,0.3305977764388091,2.550512606487073,87.75618349452762,204.87123601572145,877.5618349452761,5121.780900393036,2654.4698648561707,2008.1378493743177,53
i,5,8,10,0.6766764173382204,4.852245277712417,87.75994890129255,204.88051662132617,877.5994890129255,5122.012915533154,1296.9263691278877,1055.5964553275671,53
j,2,7,1,1.6374615061559634,6.658605971504989,86.28012420809839,204.99634705917853,862.8012420809839,5124.908676479463,526.9139084108672,769.6669090213672,53
j,5,14,2,3.3516002294611122,12.667723852492877,87.75601098149382,204.8720919602092,877.5601098149382,5121.8022990052295,261.83316915336195,404.3190677855921,53
j,1,7,3,0.5488116360670335,6.024955834974163,87.75639997541869,204.8718201626221,877.5639997541869,5121.795504065552,1599.0258625766428,850.0967715537647,53
j,3,9,4,1.3479868929528562,7.368576777701994,87.75668763988105,204.8724130726771,877.5668763988106,5121.810326816927,651.0203333479312,695.0881399941446,53
j,7,3,5,2.5751560888454854,2.336402349214243,87.75644624177085,204.8718840160277,877.5644624177085,5121.797100400692,340.78107584194834,2192.1725520106615,53
j,3,7,6,0.9035826358931632,5.185727544772045,87.75974777817578,204.88002871161177,877.5974777817578,5122.000717790294,971.2420789430953,987.711111617116,53
j,3,1,7,0.7397908918066431,0.7046880897187338,87.7563835561898,204.87172905792264,877.563835561898,5121.793226448066,1186.2322789873765,7268.1705582569975,53
j,3,4,8,0.6056895542055963,2.6812801841426097,87.75721451550437,204.8737782034159,877.5721451550437,5121.844455085397,1448.881096036137,1910.2235138933102,53
j,7,11,9,1.1570922209812053,7.013909667852913,87.75631614330612,204.87156292001217,877.5631614330612,5121.789073000305,758.4211055268303,730.2331104255835,53
j,5,1,10,0.6766764161233778,0.6065306597126158,87.7564205069271,204.8718201380444,877.564205069271,5121.79550345111,1296.8742284484547,8444.413190716361,53
i,2,6,1,1.6374615061559632,5.707376547004273,86.40019086527413,204.35614356805576,864.0019086527412,5108.9035892013935,527.6471571420548,895.1404462498606,53
i,2,7,2,1.3406400755379275,6.333861925948555,87.75587892354916,204.87352869768173,877.5587892354916,5121.838217442043,654.5819457794248,808.643806468042,53
i,3,8,3,1.6464348765895713,6.885663810842676,87.75640638418191,204.8718008776628,877.5640638418191,5121.79502194157,533.0086700177338,743.8346051511276,53
i,5,3,4,2.2466447449452334,2.456192258913571,87.75642206294923,204.87161526202686,877.5642206294923,5121.790381550672,390.61103122954347,2085.2562998533976,53
i,4,7,5,1.4715177646891773,5.451605481499824,87.75627878207887,204.87147081710927,877.5627878207887,5121.786770427731,596.3657448648964,939.500627440606,53
i,3,2,6,0.9035826359968345,1.481636441363458,87.75735755225126,204.874130231854,877.5735755225127,5121.85325579635,971.2156260665317,3456.8893642242133,53
i,6,12,7,1.4795817836521046,8.456257076624535,87.75632624257112,204.87158781670684,877.5632624257112,5121.789695417671,593.1157521144863,605.6804622905486,53
i,2,9,8,0.40379303505630065,6.032880414261775,87.75649567283426,204.87200544108458,877.5649567283426,5121.800136027115,2173.3038476158563,848.9808821535962,53
i,9,8,9,1.4876899152381273,5.101025211918127,87.75641612201548,204.87180934213632,877.5641612201548,5121.795233553408,589.8837870926129,1004.0717347537811,53
i,1,2,10,0.1353352715302606,1.2130613190193629,87.7564105805886,204.87179567050896,877.5641058058859,5121.794891762724,6484.370969098511,4222.206092519029,53
j,1,5,1,0.8187307530779802,4.756147122503565,84.6406297402004,206.38088815051242,846.4062974020039,5159.52220376281,1033.8029861709467,1084.811312785235,53
j,8,7,2,5.3625602821361245,6.333861925856968,87.75689876541034,204.8698086948676,877.5689876541035,5121.74521737169,163.6473888372836,808.6291234835721,53
j,1,5,3,0.5488116360635809,4.3035398821252215,87.756403918088,204.87180637828786,877.56403918088,5121.795159457197,1599.0259344268213,1190.1354000994863,53
j,2,8,4,0.898657927135293,6.549846024621941,87.7568882027348,204.87296767055864,877.568882027348,5121.824191763966,976.5327334560194,781.9762743292273,53
j,6,2,5,2.2072765576077606,1.557601565898035,87.75640332999244,204.87177703890126,877.5640332999244,5121.794425972532,397.5777436113513,3288.2571115159108,53
j,11,1,6,3.3131363321936447,0.74081822068173,87.75649406396728,204.87200152111578,877.5649406396728,5121.8000380278945,264.87438265440545,6913.706891974948,53
j,4,15,7,0.9863878554449137,10.570321345779886,87.75657853548698,204.872209638814,877.5657853548698,5121.8052409703505,889.6761862087614,484.5458405117635,53
j,1,14,8,0.20189651271677497,9.384480643539458,87.75643225862379,204.87184911434917,877.564322586238,5121.796227858729,4346.604657888793,545.7730078419117,53
j,10,7,9,1.6529888823215952,4.463397061352662,87.75529751486046,204.8690528044695,877.5529751486046,5121.726320111738,530.8886130656222,1147.4951140823587,53
j,1,5,10,0.1353352839499804,3.032653298577152,87.75731289975016,204.87402100089778,877.5731289975016,5121.850525022444,6484.437046896436,1688.9007811824363,53
i,1,6,1,0.818730753077981,5.7073765470042686,84.45980532889537,207.19597645815432,844.5980532889537,5179.899411453858,1031.5943918238393,907.5797555661056,53
i,8,10,2,5.362560359902511,9.048374180304586,87.7566557650022,204.87074760674818,877.5665576500219,5121.768690168705,163.64693332160007,566.0429805519267,53
i,5,6,3,2.7440581800819044,5.164247858550167,87.75641562144854,204.8717686090086,877.5641562144854,5121.794215225215,319.80522956269533,991.7793172427494,53
i,10,6,4,4.4932896431466,4.912384518468007,87.75644868908682,204.871978147055,877.5644868908682,5121.7994536763745,195.3055682108932,1042.629996577238,53
i,0,1,5,0,0.7788007830681234,0,248.7496658148993,0,6218.741645372482,NA,7985.022332506457,53
i,1,9,6,0.3011942119766693,6.667363986135546,87.75698113270005,204.87320221600012,877.5698113270005,5121.830055400003,2913.6343808458632,768.1941567987883,53
i,4,5,7,0.9863878561157553,3.5234404485936204,87.75645002483277,204.87189289742258,877.5645002483277,5121.797322435565,889.674882762692,1453.635274148007,53
i,2,8,8,0.40379303598056665,5.3625603682850755,87.7563866698323,204.8717367339169,877.563866698323,5121.793418347922,2173.301143164236,955.102239713499,53
i,8,6,9,1.3223911057203144,3.8257689097293595,87.7559475129554,204.87065437219002,877.559475129554,5121.76635930475,663.6156817249176,1338.7547654223242,53
i,3,7,10,0.406005849732708,4.245714617988345,87.75642207792956,204.87182401080497,877.5642207792955,5121.795600270124,2161.457085795773,1206.3447643348372,53
j,5,5,1,4.093653765389906,4.756147122503563,87.83833226064276,200.70234994131843,878.3833226064276,5017.558748532961,214.57196259067715,1054.9628973402728,53
j,10,2,2,6.703200460002725,1.809674836071543,87.75890754953245,204.8617488201531,877.5890754953246,5121.543720503828,130.92090572731698,2830.0905877774803,53
j,0,3,3,0,2.5821239207223807,0,248.75004025082987,0,6218.751006270747,NA,2408.3859633394263,53
j,3,6,4,1.347986894134399,4.912384518474155,87.75631584305947,204.87156142030813,877.5631584305947,5121.789035507703,651.0175746138216,1042.6278757792747,53
j,12,3,5,4.414553296248282,2.3364023492133312,87.75646640095513,204.8719359538574,877.5646640095513,5121.798398846435,198.7890065242505,2192.173107757296,53
j,15,9,6,4.517913178703902,6.667363986135464,87.7566265340025,204.8723277360405,877.5662653400251,5121.808193401012,194.24150722431125,768.1908778419212,53
j,6,3,7,1.4795817836924015,2.1140642691562537,87.75637599801625,204.87171042885936,877.5637599801626,5121.792760721484,593.1160883787984,2422.7232991197793,53
j,6,14,8,1.2113791081365342,9.38448064449899,87.75647084257331,204.87194425245886,877.5647084257331,5121.798606311471,724.4344091220888,545.7732612314328,53
j,5,2,9,0.8264944411692741,1.2752563032425868,87.75652657470832,204.87208159391412,877.5652657470832,5121.802039847853,1061.792096877938,4016.2922753839184,53
j,3,6,10,0.4060058506803703,3.6391839582841103,87.75629829278775,204.87151889507285,877.5629829278774,5121.787972376821,2161.4540318995114,1407.400129009077,53
i,4,2,1,3.2749230123119215,1.9024588490014245,88.56590123144066,193.32601718104823,885.6590123144066,4833.150429526206,270.4365901075575,2540.4756754991377,53
i,12,10,2,8.04384051747936,9.048374180206798,87.75681745100732,204.87015018515575,877.5681745100733,5121.753754628894,109.09815685717628,566.0413299256196,53
i,12,5,3,6.585739606845969,4.303539882058496,87.75641340025993,204.87178113293228,877.5641340025993,5121.7945283233075,133.25217612466167,1190.1352534633463,53
i,7,3,4,3.1453027453300555,2.456192259233298,87.75652634105136,204.87207534970153,877.5652634105136,5121.801883742538,279.00820190153917,2085.2609825182462,53
i,5,5,5,1.8393972062820352,3.8940039153570765,87.75707551315894,204.87343496374308,877.5707551315894,5121.835874093577,477.096927262067,1315.313488487828,53
i,13,7,6,3.915524754868256,5.185727544772009,87.75653205274685,204.87209490393087,877.5653205274684,5121.802372598272,224.12457472944658,987.6728633307813,53
i,3,3,7,0.7397908920920954,2.1140642691561786,87.75707594208106,204.87343659761282,877.5707594208106,5121.83591494032,1186.2416377404702,2422.7437120370437,53
i,3,5,8,0.6056895542552815,3.3516002301782843,87.7567940609456,204.87274105324386,877.567940609456,5121.818526331096,1448.8741541670788,1528.1710748834287,53
i,2,2,9,0.3305977765360739,1.2752563032435629,87.75649074070084,204.87199335686228,877.5649074070084,5121.799833921557,2654.4791577303636,4016.290545590299,53
i,13,14,10,1.7593586819225486,8.491429235976357,87.75630900690864,204.87154528824706,877.5630900690863,5121.788632206177,498.79714641821903,603.171561567782,53
j,9,7,1,7.368576777701831,6.658605971504986,88.03544419869546,201.1762384000935,880.3544419869546,5029.405960002337,119.47414928904716,755.3241596702537,53
j,5,5,2,3.351600222617688,4.524187090140107,87.75695420524995,204.8695223067954,877.5695420524995,5121.738057669885,261.8359839369788,1132.0791902775338,53
j,8,4,3,4.390493087937952,3.4428319056976906,87.75641579201238,204.8717683047094,877.5641579201238,5121.794207617735,199.87826887395974,1487.6689736555124,53
j,3,11,4,1.347986893049381,9.00603828385807,87.75665890534911,204.87229447116235,877.5665890534912,5121.807361779059,651.0201201350577,568.7081489492562,53
j,4,6,5,1.4715177650401932,4.672804698428472,87.75642021884578,204.87181943915536,877.5642021884578,5121.795485978884,596.3667058851225,1096.0859305122285,53
j,0,4,6,0,2.9632728837446907,0,248.74977525412086,0,6218.744381353022,NA,2098.6067180874643,53
j,6,6,7,1.4795817836049108,4.228128538312234,87.756398035801,204.87176474504855,877.56398035801,5121.794118626214,593.1162373599105,1211.3619707197242,53
j,7,8,8,1.413275626321322,5.362560368285167,87.75643043358099,204.8718446051652,877.5643043358099,5121.79611512913,620.9434932519575,955.102742604084,53
j,7,6,9,1.1570922194694238,3.8257689097366314,87.75640820879087,204.87178982513865,877.5640820879087,5121.794745628466,758.421902180199,1338.7621851893439,53
j,6,3,10,0.8120116993856508,1.8195919791378832,87.75628577508242,204.87148803859918,877.5628577508242,5121.78720096498,1080.7268644217415,2814.7998340769045,53
i,13,5,1,10.64349979001375,4.756147122503548,88.48491775653095,198.51556021553122,884.8491775653094,4962.889005388281,83.13517123338679,1043.4683531774156,54
i,6,5,2,4.021920247818655,4.524187090055742,87.75706309664916,204.86912404962064,877.5706309664916,5121.728101240516,218.19692507390081,1132.076989587407,54
i,2,5,3,1.0976232380674482,4.303539881584526,87.7564075286244,204.8717980384212,877.5640752862439,5121.79495096053,799.5130249167686,1190.135351801301,54
i,12,2,4,5.391947502936971,1.6374615060776179,87.7565270424479,204.87157377143552,877.565270424479,5121.789344285888,162.75478756914322,3127.883816062732,54
i,10,3,5,3.678794413176104,2.3364023492142554,87.7565070893955,204.87203509088926,877.565070893955,5121.800877272231,238.54691845536027,2192.1741685436673,54
i,1,8,6,0.30119421197531493,5.9265457654538,87.7580732846465,204.87589474383176,877.580732846465,5121.897368595794,2913.6706415805534,864.2297843124151,54
i,4,18,7,0.9863878559733058,12.684385614936987,87.75655122493455,204.87214236515734,877.5655122493456,5121.803559128934,889.675908857798,403.78806783495736,54
i,2,10,8,0.4037930326262438,6.703200460030202,87.75641074505383,204.87179607842359,877.5641074505382,5121.794901960589,2173.301757444694,764.0820131369774,54
i,13,1,9,2.148885547069317,0.6376281516218041,87.75456323988548,204.8672440528035,877.5456323988549,5121.681101320088,408.3724391909402,8032.394881394614,54
i,8,12,10,1.0826822632433102,7.278367916466988,87.7565691891898,204.8721866620631,877.565691891898,5121.804666551578,810.5477679693765,703.702358184411,54
j,12,1,1,9.824769036935765,0.9512294245007148,90.5537866630201,175.56386969721356,905.537866630201,4389.096742430339,92.16887066005046,4614.130544515174,54
j,6,4,2,4.021920276213889,3.619349672143833,87.75732873925236,204.8680479462361,877.5732873925235,5121.701198655902,218.1975840203983,1415.088803956924,54
j,3,3,3,1.646434907162575,2.5821239292683,87.75641397339682,204.87177300770466,877.5641397339682,5121.794325192616,533.0087062150185,1983.558677078674,54
j,6,11,4,2.695973784708575,9.006038283857814,87.75590745768413,204.87055542936503,877.5590745768413,5121.763885734125,325.50727293948904,568.7033215164364,54
j,7,5,5,2.5751560889731633,3.8940039153570867,87.75644391865859,204.8718783954464,877.5644391865859,5121.79695988616,340.78106680380387,1315.303495121546,54
j,3,2,6,0.9035826359968345,1.481636441363458,87.75735755225126,204.874130231854,877.5735755225127,5121.85325579635,971.2156260665317,3456.8893642242133,54
j,5,4,7,1.2329848200581,2.8187523588748897,87.75646252413526,204.87192371463715,877.5646252413526,5121.798092865929,711.7400076344821,1817.0443660081953,54
j,2,2,8,0.40379303408879585,1.3406400920466397,87.75641995779665,204.87181877288427,877.5641995779665,5121.795469322106,2173.301977727992,3820.410488771153,54
j,0,3,9,0,1.912884454925874,0,248.75198808419194,0,6218.799702104799,NA,3251.006450541616,54
j,10,4,10,1.3533528327145212,2.4261226388505652,87.7565995688971,204.8722617673876,877.565995688971,5121.80654418469,648.4384370990462,2111.1078484520763,54
i,5,1,1,4.0936537653899,0.951229424500713,89.86300582009105,180.41103530724794,898.6300582009105,4510.275882681199,219.51784633044574,4741.522672144608,54
i,6,9,2,4.021920275623128,8.143536762318952,87.75657923862664,204.87100535673162,877.5657923862664,5121.7751339182905,218.19572051320748,628.9374363258618,54
i,3,6,3,1.6464348459888967,5.164247857766113,87.75640928685263,204.87179042837343,877.5640928685264,5121.794760709336,533.0086975542818,991.7794230203465,54
i,9,0,4,4.043960677056875,0,97.99978455358774,0,979.9978455358774,0,242.33614611928004,NA,54
i,7,3,5,2.5751560888454854,2.336402349214243,87.75644624177085,204.8718840160277,877.5644624177085,5121.797100400692,340.78107584194834,2192.1725520106615,54
i,10,8,6,3.011942120649452,5.926545765453911,87.75680606593562,204.87277131330947,877.5680606593562,5121.8192828327365,291.3628567570648,864.2166087180226,54
i,3,1,7,0.7397908918066431,0.7046880897187338,87.7563835561898,204.87172905792264,877.563835561898,5121.793226448066,1186.2322789873765,7268.1705582569975,54
i,5,1,8,1.0094825900153463,0.6703200460355996,87.75634129536006,204.87162489259276,877.5634129536006,5121.790622314819,869.3200077281766,7640.813746517152,54
i,5,0,9,0.826494441109536,0,97.99996846387221,0,979.9996846387221,0,1185.7305214577264,NA,54
i,0,9,10,0,5.458775937805335,0,248.74997146758895,0,6218.749286689724,NA,1139.2204694867785,54
j,7,15,1,5.731115271545866,14.268441367510675,87.45656056092827,204.21902876719395,874.5656056092827,5105.475719179849,152.59954898331407,357.8159371215589,54
j,6,1,2,4.021920276154842,0.9048374180359071,87.7606756860339,204.85443544026973,877.606756860339,5121.360886006743,218.2059057867192,5659.979112185113,54
j,7,18,3,3.8416814492013374,15.492743575647713,87.75700397010071,204.8733503304179,877.5700397010071,5121.833758260447,228.43383849107235,330.59565810610894,54
j,10,3,4,4.493289641501805,2.4561922592341086,87.75628408247394,204.87138149008598,877.5628408247394,5121.78453725215,195.30520194363189,2085.2539201671566,54
j,2,4,5,0.7357588823058056,3.1152031322854405,87.75627010574351,204.87144940432682,877.5627010574351,5121.78623510817,1192.7313718690402,1644.1259261801713,54
j,6,14,6,1.8071652714692863,10.371455089544014,87.75639087448315,204.8717470978939,877.5639087448315,5121.793677447347,485.6024640354794,493.8355932921009,54
j,13,0,7,3.2057605319874716,0,98.00208086246163,0,980.0208086246163,0,305.7061807473916,NA,54
j,4,9,8,0.8075860721701552,6.03288041432081,87.74385837574248,204.840639782891,877.4385837574248,5121.015994572275,1086.4954386837815,848.8509041909803,54
j,7,1,9,1.157092217909796,0.6376281516217803,87.75641583129052,204.87180861345308,877.5641583129052,5121.795215336327,758.4219690788016,8032.573847797115,54
j,1,8,10,0.13533526133357235,4.852245274666565,87.75640435919244,204.8717803359519,877.5640435919245,5121.794508398798,6484.370997953871,1055.5514444291475,54
i,5,9,1,4.093653765389911,8.561064820506422,87.43106662915075,203.39690930661723,874.3106662915075,5084.922732665431,213.5770918594605,593.9591440173954,54
i,2,1,2,1.340640092035828,0.9048374180358634,87.7592580749664,204.859998647857,877.592580749664,5121.499966196425,654.6071432318546,5660.132819566303,54
i,8,2,3,4.39049295647339,1.7214159526488102,87.75641504456871,204.87174543373385,877.5641504456871,5121.793635843346,199.87827315650216,2975.3376155032383,54
i,5,6,4,2.246644820594262,4.912384518467896,87.75571057698961,204.8697585429493,877.5571057698961,5121.743963573733,390.60785119464174,1042.6187006165253,54
i,3,3,5,1.1036383235176217,2.3364023492143193,87.75636717819641,204.87168851874765,877.5636717819641,5121.792212968691,795.1551274378631,2192.170460148286,54
i,6,3,6,1.8071652715980584,2.2224546620452683,87.75596929147405,204.87070797426549,877.5596929147405,5121.767699356637,485.60013115940586,2304.5544131114943,54
i,3,1,7,0.7397908918066431,0.7046880897187338,87.7563835561898,204.87172905792264,877.563835561898,5121.793226448066,1186.2322789873765,7268.1705582569975,54
i,2,11,8,0.40379303607140227,7.373520506392105,87.75705778732251,204.87339110397411,877.5705778732251,5121.8347775993525,2173.317763008784,694.6254198600565,54
i,3,7,9,0.49589666474120325,4.463397061352448,87.75549743872645,204.86954535541963,877.5549743872646,5121.73863388549,1769.632741622168,1147.4978729169031,54
i,3,7,10,0.406005849732708,4.245714617988345,87.75642207792956,204.87182401080497,877.5642207792955,5121.795600270124,2161.457085795773,1206.3447643348372,54
j,1,3,1,0.8187307530779804,2.8536882735021334,85.21003001864676,203.31086181330315,852.1003001864676,5082.771545332579,1040.757656876862,1781.1236050302182,54
j,2,4,2,1.3406400913079335,3.6193496721358085,87.75637952859485,204.87154868935397,877.5637952859485,5121.78871723385,654.5856721544064,1415.1129847068464,54
j,1,4,3,0.5488116383702907,3.4428319057138435,87.75640438475024,204.87181203612937,877.5640438475024,5121.795300903234,1599.025936209097,1487.6692912026651,54
j,4,1,4,1.7973158532375721,0.8187307530722518,87.75671489599242,204.87151828370367,877.5671489599242,5121.787957092592,488.26540275552,6255.765937548214,54
j,10,10,5,3.6787944140874527,7.788007830714317,87.75641411911607,204.87180469446244,877.5641411911607,5121.795117361561,238.546665676844,657.6515109759191,54
j,5,4,6,1.5059710600093748,2.963272882726914,87.75738405015427,204.87419548537085,877.5738405015427,5121.854887134271,582.7295515865223,1728.445232631073,54
j,7,2,7,1.726178732878549,1.4093761793907549,87.75645095102611,204.87189516936138,877.5645095102611,5121.797379234034,508.38565717169286,3634.0882257908497,54
j,5,3,8,1.0094825902953588,2.010960138106956,87.7566250878536,204.872324396133,877.566250878536,5121.808109903325,869.3228187538865,2546.94661164433,54
j,6,14,9,0.9917933319258884,8.926794122721628,87.74998382273648,204.85598105724694,877.4998382273648,5121.399526431173,884.7607762429843,573.710948860748,54
j,2,5,10,0.2706705630562249,3.0326532984117134,87.75646511702027,204.87193011362385,877.5646511702028,5121.798252840596,3242.1872598976015,1688.8835448229534,54
i,5,15,1,4.093653765389907,14.268441367510698,87.16835650596485,204.84042837253523,871.6835650596486,5121.010709313381,212.93534212134907,358.9047028622162,54
i,8,2,2,5.362560368664265,1.8096748360720398,87.75875445207625,204.8623206849491,877.5875445207624,5121.558017123728,163.65084664573328,2830.098487880973,54
i,2,1,3,1.097623234595646,0.8607079763106709,87.7564387356724,204.87166003951359,877.5643873567241,5121.79150098784,799.513311760397,5950.6727507532,54
i,3,0,4,1.347986892574619,0,98.00049684620524,0,980.0049684620524,0,727.013722359176,NA,54
i,12,3,5,4.414553296248282,2.3364023492133312,87.75646640095513,204.8719359538574,877.5646640095513,5121.798398846435,198.7890065242505,2192.173107757296,54
i,9,8,6,2.7107479072255845,5.926545765453745,87.75701317147538,204.87328033917305,877.5701317147538,5121.832008479326,323.73727168637214,864.2187559463132,54
i,6,3,7,1.4795817836924015,2.1140642691562537,87.75637599801625,204.87171042885936,877.5637599801626,5121.792760721484,593.1160883787984,2422.7232991197793,54
i,5,5,8,1.0094825893676456,3.351600230170314,87.75625212646423,204.87140514832254,877.5625212646423,5121.785128708063,869.3191249730817,1528.1611102072864,54
i,1,9,9,0.16529888825039105,5.738653364596009,87.75654378724597,204.8721241335594,877.5654378724597,5121.803103338985,5308.961525156438,892.5095798497582,54
i,4,4,10,0.5413411330946005,2.426122638850562,87.75641371908152,204.87180340727133,877.5641371908152,5121.795085181783,1621.0926595845046,2111.1031252766206,54
j,2,12,1,1.6374615061559605,11.414753094008557,85.91482707578848,206.683945495377,859.1482707578848,5167.098637384425,524.6830337861114,452.6684541338492,54
j,7,5,2,4.692240316017373,4.524187090155597,87.75716295882158,204.86867105997578,877.5716295882158,5121.716776499395,187.02614752968816,1132.0744864075123,54
j,2,6,3,1.09762327218177,5.164247858550334,87.75640885938404,204.8717966716261,877.5640885938403,5121.794916790653,799.5130121917758,991.7794530931753,54
j,3,3,4,1.3479868928102097,2.4561922592339838,87.75648483333586,204.87201618058728,877.5648483333587,5121.800404514682,651.0188289026011,2085.260380273336,54
j,1,0,5,0.3678794415501576,0,97.99983062197364,0,979.9983062197364,0,2663.9115849753753,NA,54
j,1,5,6,0.3011942119739009,3.704091103408615,87.75658089450495,204.87221551163927,877.5658089450495,5121.8053877909815,2913.6210924965994,1382.7428226799668,54
j,6,5,7,1.4795817836446776,3.5234404485935484,87.75642704129814,204.87183624232065,877.5642704129814,5121.795906058016,593.1164333824544,1453.6348721609536,54
j,10,6,8,2.0189651808789613,4.021920276213933,87.75665502397436,204.87239826574753,877.5665502397436,5121.809956643689,434.66155758946417,1273.4737649909723,54
j,2,4,9,0.3305977764388091,2.550512606487073,87.75618349452762,204.87123601572145,877.5618349452761,5121.780900393036,2654.4698648561707,2008.1378493743177,54
j,4,6,10,0.5413411330895144,3.6391839582758365,87.75661058496414,204.87228872203457,877.5661058496414,5121.807218050864,1621.096296232361,1407.405417470971,54
i,2,6,1,1.6374615061559632,5.707376547004273,86.40019086527413,204.35614356805576,864.0019086527412,5108.9035892013935,527.6471571420548,895.1404462498606,54
i,6,3,2,4.021920236156705,2.7145122540029156,87.75771876383492,204.86651942951607,877.5771876383492,5121.662985737902,218.1985559407689,1886.7709947469632,54
i,5,8,3,2.7440581803071433,6.885663811400362,87.7564086156113,204.87178514996853,877.564086156113,5121.794628749213,319.80520400550944,743.8345479878396,54
i,1,7,4,0.4493289629788215,5.731115271542415,87.75761132902817,204.87445754809895,877.5761132902817,5121.861438702474,1953.0815629431058,893.6936697355987,54
i,2,2,5,0.7357588825583131,1.5576015661428362,87.7588521853972,204.8778275919376,877.588521853972,5121.94568979844,1192.7664655607036,3288.354224297656,54
i,6,9,6,1.8071652725026528,6.667363986134596,87.75679882194518,204.8727528021307,877.5679882194518,5121.818820053268,485.60472114658984,768.192471673148,54
i,5,3,7,1.2329848203269216,2.114064269156189,87.75661792682287,204.87230705431813,877.5661792682287,5121.807676357953,711.7412678572515,2422.730354551747,54
i,1,3,8,0.20189651806082334,2.0109601381069435,87.75650661396757,204.87203251444524,877.5650661396758,5121.800812861131,4346.608225681735,2546.942983008424,54
i,8,8,9,1.3223911065523606,5.101025212974347,87.75640540247514,204.87178291236972,877.5640540247514,5121.794572809243,663.6191438950848,1004.0716050142369,54
i,8,5,10,1.0826822658897834,3.0326532985631642,87.75640455036455,204.87178081363822,877.5640455036455,5121.794520340955,810.5462453312051,1688.8823139683002,54
j,3,1,1,2.4561922592339376,0.9512294245007118,89.26270959282611,183.27407306843696,892.6270959282612,4581.851826710924,363.41906565842805,4816.768393298893,54
j,6,4,2,4.021920276213889,3.619349672143833,87.75732873925236,204.8680479462361,877.5732873925235,5121.701198655902,218.1975840203983,1415.088803956924,54
j,7,0,3,3.841681450885107,0,98.0001537412162,0,980.001537412162,0,255.09703236492285,NA,54
j,11,1,4,4.942618580712818,0.818730753061953,87.75600942446542,204.87032074778975,877.5600942446542,5121.758018694743,177.54962878768075,6255.7293707851995,54
j,8,8,5,2.9430355292186343,6.230406264571149,87.75639797595309,204.87176422469588,877.5639797595309,5121.794105617397,298.18327745180875,822.0642263317864,54
j,2,5,6,0.6023884240353126,3.7040911034086506,87.75905161397121,204.87830566456546,877.5905161397121,5121.957641614136,1456.8515614242065,1382.783926912788,54
j,2,2,7,0.4931939181325808,1.4093761793276152,87.75645709800426,204.87191034581076,877.5645709800426,5121.797758645269,1779.3499447495924,3634.088495158741,54
j,11,7,8,2.22086169864287,4.692240322249545,87.75734202909636,204.87409173503252,877.5734202909637,5121.852293375813,395.149964010471,1091.5579641326435,54
j,14,9,9,2.314184435109994,5.738653364595946,87.75647084652876,204.8719443199333,877.5647084652876,5121.798607998333,379.21122238624713,892.5087965055989,54
j,5,8,10,0.6766764173382204,4.852245277712417,87.75994890129255,204.88051662132617,877.5994890129255,5122.012915533154,1296.9263691278877,1055.5964553275671,54
i,5,3,1,4.093653765389905,2.853688273502138,88.31559044961526,196.91424432838815,883.1559044961525,4922.856108209704,215.73781152740827,1725.0854460596765,55
i,5,1,2,3.351600230354037,0.9048374180360047,87.7604770481129,204.8551941805344,877.604770481129,5121.3798545133595,261.84649426057166,5660.0000756263735,55
i,5,6,3,2.7440581800819044,5.164247858550167,87.75641562144854,204.8717686090086,877.5641562144854,5121.794215225215,319.80522956269533,991.7793172427494,55
i,2,10,4,0.8986579264089611,8.18730753077586,87.75751906706489,204.8743846648717,877.5751906706489,5121.859616621793,976.5397543172419,625.5853462654073,55
i,4,6,5,1.4715177650401932,4.672804698428472,87.75642021884578,204.87181943915536,877.5642021884578,5121.795485978884,596.3667058851225,1096.0859305122285,55
i,10,12,6,3.0119421191247957,8.889818648180608,87.75686576369378,204.87291696902156,877.5686576369378,5121.822924225539,291.36305510809086,576.1448154258774,55
i,1,4,7,0.24659695604790324,2.818752358524011,87.75640930853736,204.87179253678264,877.5640930853735,5121.794813419566,3558.6979950997465,1817.0432027954034,55
i,4,9,8,0.8075860721701552,6.03288041432081,87.74385837574248,204.840639782891,877.4385837574248,5121.015994572275,1086.4954386837815,848.8509041909803,55
i,6,4,9,0.9917933297629883,2.550512606487137,87.75641605764993,204.871809171645,877.5641605764993,5121.795229291125,884.8256327618309,2008.1434674206369,55
i,5,12,10,0.6766764161826119,7.278367916551572,87.7563875715168,204.87173896231835,877.563875715168,5121.7934740579585,1296.8737416117417,703.7008204010413,55
j,4,5,1,3.2749230123119277,4.756147122503575,87.60845644016472,201.2977772279365,876.0845644016472,5032.444430698412,267.51302583543065,1058.0926748223462,55
j,0,11,2,0,9.953211598403483,0,248.74986227986918,0,6218.74655699673,NA,624.7979856063977,55
j,6,13,3,3.292869816558988,11.1892036935257,87.75631142603824,204.87155810820906,877.5631142603823,5121.788952705227,266.5040415042663,457.7438299446454,55
j,2,1,4,0.8986579282977557,0.818730753078034,87.75625362258647,204.87128517330441,877.5625362258647,5121.782129332611,976.5256707723594,6255.75881946192,55
j,1,4,5,0.3678794429133287,3.115203132299727,87.75637892759659,204.87192391644558,877.5637892759659,5121.79809791114,2385.4656904074886,1644.1297342077628,55
j,2,9,6,0.6023884239494447,6.667363986135529,87.75758497911585,204.87469139332646,877.5758497911585,5121.867284833162,1456.8272146358656,768.1997406297069,55
